Banco de México,
,
,
,
,
Fecha de consulta: 20/11/2024 01:54:07,
,
,
,
Título,"Valores gubernamentales Resultados de la subasta semanal, Monto asignado Cetes a 364 días"
Periodo disponible,24/04/1997 - 14/11/2024
Periodicidad,Diaria
Cifra,Sin tipo de Cifra
Unidad,Millones de Pesos
Base,
Aviso,
Tipo de información,
Fecha,SF43946
14/04/2016,N/E
21/04/2016,N/E
28/04/2016,"11,000"
05/05/2016,N/E
12/05/2016,N/E
19/05/2016,N/E
26/05/2016,"11,000"
02/06/2016,N/E
09/06/2016,N/E
16/06/2016,N/E
23/06/2016,"11,000"
30/06/2016,N/E
07/07/2016,N/E
14/07/2016,N/E
21/07/2016,"11,000"
28/07/2016,N/E
04/08/2016,N/E
11/08/2016,N/E
18/08/2016,"11,000"
25/08/2016,N/E
01/09/2016,N/E
08/09/2016,N/E
15/09/2016,"11,000"
22/09/2016,N/E
29/09/2016,N/E
06/10/2016,N/E
13/10/2016,"10,000"
20/10/2016,N/E
27/10/2016,N/E
03/11/2016,N/E
10/11/2016,"10,000"
17/11/2016,N/E
24/11/2016,N/E
01/12/2016,N/E
08/12/2016,"11,000"
15/12/2016,N/E
22/12/2016,N/E
29/12/2016,N/E
05/01/2017,"11,500"
12/01/2017,N/E
19/01/2017,N/E
26/01/2017,N/E
02/02/2017,"11,500"
09/02/2017,N/E
16/02/2017,N/E
23/02/2017,N/E
02/03/2017,"11,500"
09/03/2017,N/E
16/03/2017,N/E
23/03/2017,N/E
30/03/2017,"11,500"
06/04/2017,N/E
12/04/2017,N/E
20/04/2017,N/E
27/04/2017,"12,500"
04/05/2017,N/E
11/05/2017,N/E
18/05/2017,N/E
25/05/2017,"12,500"
01/06/2017,N/E
08/06/2017,N/E
15/06/2017,N/E
22/06/2017,"12,500"
29/06/2017,N/E
06/07/2017,N/E
13/07/2017,N/E
20/07/2017,"12,500"
27/07/2017,N/E
03/08/2017,N/E
10/08/2017,N/E
17/08/2017,"12,500"
24/08/2017,N/E
31/08/2017,N/E
07/09/2017,N/E
14/09/2017,"12,500"
21/09/2017,N/E
28/09/2017,N/E
05/10/2017,N/E
12/10/2017,"12,500"
19/10/2017,N/E
26/10/2017,N/E
01/11/2017,N/E
09/11/2017,"12,500"
16/11/2017,N/E
23/11/2017,N/E
30/11/2017,N/E
07/12/2017,"12,500"
14/12/2017,N/E
21/12/2017,N/E
28/12/2017,N/E
04/01/2018,"12,500"
11/01/2018,N/E
18/01/2018,N/E
25/01/2018,N/E
01/02/2018,"12,500"
08/02/2018,N/E
15/02/2018,N/E
22/02/2018,N/E
01/03/2018,"12,500"
08/03/2018,N/E
15/03/2018,N/E
22/03/2018,N/E
28/03/2018,"12,500"
05/04/2018,N/E
12/04/2018,N/E
19/04/2018,N/E
26/04/2018,"12,500"
03/05/2018,N/E
10/05/2018,N/E
17/05/2018,N/E
24/05/2018,"12,500"
31/05/2018,N/E
07/06/2018,N/E
14/06/2018,N/E
21/06/2018,"12,500"
28/06/2018,N/E
05/07/2018,N/E
12/07/2018,N/E
19/07/2018,"12,500"
26/07/2018,N/E
02/08/2018,N/E
09/08/2018,N/E
16/08/2018,"12,500"
23/08/2018,N/E
30/08/2018,N/E
06/09/2018,N/E
13/09/2018,"12,500"
20/09/2018,N/E
27/09/2018,N/E
04/10/2018,N/E
11/10/2018,"12,500"
18/10/2018,N/E
25/10/2018,N/E
01/11/2018,N/E
08/11/2018,"12,500"
15/11/2018,N/E
22/11/2018,N/E
29/11/2018,N/E
06/12/2018,"12,500"
13/12/2018,N/E
20/12/2018,N/E
27/12/2018,N/E
03/01/2019,N/E
10/01/2019,"12,500"
17/01/2019,N/E
24/01/2019,N/E
31/01/2019,"13,000"
07/02/2019,N/E
14/02/2019,N/E
21/02/2019,N/E
28/02/2019,"13,000"
07/03/2019,N/E
14/03/2019,N/E
21/03/2019,N/E
28/03/2019,"13,000"
04/04/2019,N/E
11/04/2019,N/E
17/04/2019,N/E
25/04/2019,"13,000"
02/05/2019,N/E
09/05/2019,N/E
16/05/2019,N/E
23/05/2019,"13,000"
30/05/2019,N/E
06/06/2019,N/E
13/06/2019,N/E
20/06/2019,"13,000"
27/06/2019,N/E
04/07/2019,N/E
11/07/2019,N/E
18/07/2019,"13,500"
25/07/2019,N/E
01/08/2019,N/E
08/08/2019,N/E
15/08/2019,"13,500"
22/08/2019,N/E
29/08/2019,N/E
05/09/2019,N/E
12/09/2019,"14,500"
19/09/2019,N/E
26/09/2019,N/E
03/10/2019,N/E
10/10/2019,"14,500"
17/10/2019,N/E
24/10/2019,N/E
31/10/2019,N/E
07/11/2019,"14,500"
14/11/2019,N/E
21/11/2019,N/E
28/11/2019,N/E
05/12/2019,"15,000"
11/12/2019,N/E
19/12/2019,N/E
26/12/2019,N/E
02/01/2020,"12,000"
09/01/2020,N/E
16/01/2020,N/E
23/01/2020,N/E
30/01/2020,"13,500"
