Banco de México,
,
,
,
,
Fecha de consulta: 20/11/2024 01:53:57,
,
,
,
Título,"Valores gubernamentales Resultados de la subasta semanal, Plazo en días Cetes a 364 días"
Periodo disponible,15/11/1990 - 14/11/2024
Periodicidad,Diaria
Cifra,Sin tipo de Cifra
Unidad,Días
Base,
Aviso,
Tipo de información,
Fecha,SF43944
25/09/2003,N/E
02/10/2003,336
09/10/2003,N/E
16/10/2003,N/E
23/10/2003,N/E
30/10/2003,364
06/11/2003,N/E
13/11/2003,N/E
19/11/2003,N/E
27/11/2003,336
04/12/2003,N/E
11/12/2003,N/E
18/12/2003,N/E
24/12/2003,365
31/12/2003,N/E
08/01/2004,N/E
15/01/2004,N/E
22/01/2004,336
29/01/2004,N/E
04/02/2004,N/E
12/02/2004,N/E
19/02/2004,364
26/02/2004,N/E
04/03/2004,N/E
11/03/2004,N/E
18/03/2004,336
25/03/2004,N/E
01/04/2004,N/E
07/04/2004,N/E
15/04/2004,364
22/04/2004,N/E
29/04/2004,N/E
06/05/2004,N/E
13/05/2004,336
20/05/2004,N/E
27/05/2004,N/E
03/06/2004,N/E
10/06/2004,364
17/06/2004,N/E
24/06/2004,N/E
01/07/2004,N/E
08/07/2004,336
15/07/2004,N/E
22/07/2004,N/E
29/07/2004,N/E
05/08/2004,364
12/08/2004,N/E
19/08/2004,N/E
26/08/2004,N/E
02/09/2004,336
09/09/2004,N/E
15/09/2004,N/E
23/09/2004,N/E
30/09/2004,364
07/10/2004,N/E
14/10/2004,N/E
21/10/2004,N/E
28/10/2004,336
04/11/2004,N/E
11/11/2004,N/E
18/11/2004,N/E
25/11/2004,364
02/12/2004,N/E
09/12/2004,N/E
16/12/2004,N/E
23/12/2004,336
30/12/2004,N/E
06/01/2005,N/E
13/01/2005,N/E
20/01/2005,364
27/01/2005,N/E
03/02/2005,N/E
10/02/2005,N/E
17/02/2005,336
24/02/2005,N/E
03/03/2005,N/E
10/03/2005,N/E
17/03/2005,364
23/03/2005,N/E
31/03/2005,N/E
07/04/2005,N/E
14/04/2005,336
21/04/2005,N/E
28/04/2005,N/E
05/05/2005,N/E
12/05/2005,364
19/05/2005,N/E
26/05/2005,N/E
02/06/2005,N/E
09/06/2005,336
16/06/2005,N/E
23/06/2005,N/E
30/06/2005,N/E
07/07/2005,364
14/07/2005,N/E
21/07/2005,N/E
04/08/2005,336
11/08/2005,N/E
18/08/2005,N/E
25/08/2005,N/E
01/09/2005,364
08/09/2005,N/E
15/09/2005,N/E
22/09/2005,N/E
29/09/2005,336
06/10/2005,N/E
13/10/2005,N/E
20/10/2005,N/E
27/10/2005,364
03/11/2005,N/E
10/11/2005,N/E
17/11/2005,N/E
24/11/2005,336
01/12/2005,N/E
08/12/2005,N/E
15/12/2005,N/E
22/12/2005,364
29/12/2005,N/E
05/01/2006,N/E
12/01/2006,N/E
19/01/2006,336
26/01/2006,N/E
02/02/2006,N/E
09/02/2006,N/E
16/02/2006,364
23/02/2006,N/E
02/03/2006,N/E
09/03/2006,N/E
16/03/2006,336
23/03/2006,N/E
30/03/2006,N/E
06/04/2006,N/E
12/04/2006,365
20/04/2006,N/E
27/04/2006,N/E
04/05/2006,N/E
11/05/2006,336
18/05/2006,N/E
25/05/2006,N/E
01/06/2006,N/E
08/06/2006,364
15/06/2006,N/E
22/06/2006,N/E
29/06/2006,N/E
06/07/2006,336
13/07/2006,N/E
20/07/2006,N/E
27/07/2006,N/E
03/08/2006,364
10/08/2006,N/E
17/08/2006,N/E
24/08/2006,N/E
31/08/2006,336
